Filename,Max,Min,Sum,Mean,StdDev
"y4_r1986_c0.ome.tif",0,7521,1.80682e+08,172.312,497.851
"y5_r421_c0.ome.tif",0,92,1.4344e+06,1.36795,6.54084
"y0_r227_c1.ome.tif",0,36,2.51483e+06,2.39833,5.96459
"y4_r2230_c1.ome.tif",0,3,57182,0.054533,0.27703
"y1_r1172_c0.ome.tif",0,1627,9.17894e+07,87.5372,181.108
"y4_r2042_c0.ome.tif",0,8452,1.16124e+08,110.744,432.051
"y4_r1895_c1.ome.tif",0,3,101500,0.0967979,0.406739
"y4_r2204_c0.ome.tif",0,11568,1.62574e+08,155.043,658.237
"y8_r1388_c0.ome.tif",0,31465,2.8379e+09,2706.44,5654.55
"y6_r678_c1.ome.tif",0,18,97749,0.0932207,0.568081
"y4_r1869_c0.ome.tif",0,6369,1.29036e+08,123.058,413.735
"y8_r1576_c1.ome.tif",0,23821,5.71707e+08,545.222,1268.64
"y5_r411_c1.ome.tif",0,16,47059,0.044879,0.340109
"y1_r1253_c0.ome.tif",0,585,3.43196e+07,32.7297,67.9007
"y4_r2123_c0.ome.tif",0,16528,1.52766e+08,145.689,567.73
"y4_r1976_c1.ome.tif",0,65522,1.29653e+09,1236.47,4745.49
"y6_r597_c1.ome.tif",0,15,100095,0.095458,0.519357
"y4_r1788_c0.ome.tif",0,6481,1.60872e+08,153.42,466.906
"y8_r1495_c1.ome.tif",0,23549,9.62167e+08,917.594,2016.01
"y1_r1091_c0.ome.tif",0,1216,4.3845e+07,41.8138,101.722
"y6_r759_c1.ome.tif",0,25,201073,0.191758,0.815118
"y8_r1469_c0.ome.tif",0,40433,2.2009e+09,2098.94,4574.29
"y9_r2377_c0.ome.tif",0,65535,2.7724e+09,2643.96,7466.64
"y9_r2565_c1.ome.tif",0,65528,2.21579e+09,2113.15,6566.52
"y0_r156_c0.ome.tif",0,39,1.78026e+06,1.69779,3.94709
"y1_r1045_c1.ome.tif",0,23546,1.83572e+07,17.5067,203.699
"y0_r344_c1.ome.tif",0,103,243426,0.232149,1.45644
"y9_r2539_c0.ome.tif",0,65535,3.70277e+09,3531.23,8951.74
"y2_r1620_c1.ome.tif",0,32,1.70905e+06,1.62988,3.55699
"y0_r182_c1.ome.tif",0,23,31050,0.0296116,0.484936
"y1_r821_c0.ome.tif",0,29694,2.35441e+08,224.534,1048.26
"y1_r1207_c1.ome.tif",0,18630,1.62631e+08,155.097,807.082
"y0_r318_c0.ome.tif",0,14,33728,0.0321655,0.353371
"y1_r1019_c0.ome.tif",0,50357,5.04392e+08,481.025,1485.94
"y9_r2458_c0.ome.tif",0,63309,3.17023e+09,3023.36,7632.33
"y1_r1126_c1.ome.tif",0,24527,3.70623e+08,353.454,1339
"y0_r237_c0.ome.tif",0,56,1.22546e+06,1.16869,3.44381
"y0_r74_c1.ome.tif",0,23,1.28759e+06,1.22794,3.51333
"y0_r263_c1.ome.tif",0,27,1.74965e+06,1.66859,4.25394
"y0_r48_c0.ome.tif",0,36,1.24718e+06,1.1894,2.9028
"y9_r2484_c1.ome.tif",0,53750,7.83045e+08,746.77,2758.79
"y1_r902_c0.ome.tif",0,25292,6.10473e+08,582.193,1537.39
"y9_r2296_c0.ome.tif",0,65535,3.21088e+09,3062.14,7672.31
"y1_r989_c1.ome.tif",0,11297,9.1832e+07,87.5778,414.663
"y1_r1180_c1.ome.tif",0,22661,6.70472e+08,639.412,1660.5
"y4_r2050_c1.ome.tif",0,14159,1.35317e+08,129.048,353.329
"y0_r291_c0.ome.tif",0,34,56198,0.0535946,0.65476
"y8_r1558_c1.ome.tif",0,23547,1.34528e+09,1282.95,2762.35
"y4_r2024_c0.ome.tif",0,10821,1.472e+08,140.38,489.346
"y1_r1154_c0.ome.tif",0,1235,6.97784e+07,66.5459,136.439
"y4_r2212_c1.ome.tif",0,50448,8.25988e+08,787.723,2548.06
"y8_r1396_c1.ome.tif",0,26645,1.62193e+09,1546.79,3055.62
"y4_r1689_c0.ome.tif",0,57,1.71482e+06,1.63538,4.72072
"y6_r498_c1.ome.tif",0,21,152901,0.145818,0.674921
"y4_r1877_c1.ome.tif",0,3,69636,0.0664101,0.308893
"y1_r1073_c0.ome.tif",0,816,4.11946e+07,39.2863,89.3367
"y0_r372_c0.ome.tif",0,145,2.23939e+06,2.13565,7.11666
"y4_r2131_c1.ome.tif",0,65510,1.63115e+09,1555.58,5384.75
"y4_r1796_c1.ome.tif",0,3,72723,0.0693541,0.324826
"y4_r2105_c0.ome.tif",0,9936,1.76943e+08,168.746,569.069
"y1_r1235_c0.ome.tif",0,3602,7.50545e+07,71.5775,167.263
"y8_r1477_c1.ome.tif",0,12813,4.63477e+08,442.006,1037.42
"y4_r1958_c1.ome.tif",0,51435,9.47551e+08,903.655,3005
"y8_r1289_c0.ome.tif",0,51174,2.12427e+09,2025.86,5122.91
"y6_r579_c1.ome.tif",0,16,184782,0.176222,0.717356
"y1_r803_c0.ome.tif",0,12984,3.68898e+08,351.809,988.654
"y9_r2385_c1.ome.tif",0,65522,2.27585e+09,2170.42,7195.37
"y0_r164_c1.ome.tif",0,18,641044,0.611347,2.20773
"y2_r1602_c1.ome.tif",0,48,2.17008e+06,2.06955,4.7115
"y9_r2547_c1.ome.tif",0,65096,1.07592e+09,1026.07,3332.48
"y9_r2359_c0.ome.tif",0,65535,2.23932e+09,2135.58,6505.56
"y6_r500_c1.ome.tif",0,16,199960,0.190697,0.752218
"y0_r326_c1.ome.tif",0,54,340901,0.325109,1.61139
"y0_r138_c0.ome.tif",0,30,663577,0.632836,1.97933
"y1_r1027_c1.ome.tif",0,54046,1.31141e+08,125.066,1057.5
"y9_r2466_c1.ome.tif",0,30241,6.85076e+08,653.339,1952.66
"y0_r245_c1.ome.tif",0,23,1.25453e+06,1.19641,3.35289
"y6_r787_c0.ome.tif",0,32,391369,0.373239,1.8776
"y1_r910_c1.ome.tif",0,18622,2.03832e+08,194.39,756.012
"y0_r56_c1.ome.tif",0,28,1.13474e+06,1.08218,3.37255
"y1_r1108_c1.ome.tif",0,15685,4.05472e+08,386.688,1031.44
"y0_r219_c0.ome.tif",0,34,1.28832e+06,1.22864,2.81487
"y4_r2222_c0.ome.tif",0,10567,1.13488e+08,108.231,473.386
"y0_r128_c1.ome.tif",0,26,1.7138e+06,1.63441,4.21942
"y9_r2349_c1.ome.tif",0,51725,7.96608e+08,759.704,2542.3
"y4_r1887_c0.ome.tif",0,7155,8.6659e+07,82.6444,356.861
"y6_r696_c1.ome.tif",0,14,73864,0.0704422,0.410376
"y1_r999_c0.ome.tif",0,43471,5.96121e+08,568.505,1949.08
"y4_r2060_c0.ome.tif",0,3452,8.49714e+07,81.035,262.015
"y1_r1190_c0.ome.tif",0,2102,7.25124e+07,69.1532,163.881
"y8_r1568_c0.ome.tif",0,33419,1.80484e+09,1721.23,4469.74
"y0_r209_c1.ome.tif",0,18,407587,0.388705,1.73936
"y5_r403_c0.ome.tif",0,66,866384,0.826248,3.01513
"y6_r589_c0.ome.tif",0,40,703810,0.671206,2.6857
"y4_r1968_c0.ome.tif",0,5446,8.88085e+07,84.6944,338.039
"y6_r777_c1.ome.tif",0,12,27537,0.0262613,0.255527
"y8_r1487_c0.ome.tif",0,31399,2.03353e+09,1939.33,4295.85
"y4_r1994_c1.ome.tif",0,3,84430,0.0805187,0.331465
"y4_r2141_c0.ome.tif",0,8122,1.94026e+08,185.038,579.39
"y9_r2557_c0.ome.tif",0,65535,3.24993e+09,3099.37,8086.18
"y8_r1279_c1.ome.tif",0,26844,1.11355e+09,1061.97,2415.42
"y1_r1037_c0.ome.tif",0,48765,6.34071e+08,604.697,2425.84
"y1_r1225_c1.ome.tif",0,15372,5.1405e+08,490.236,1175.97
"y6_r510_c0.ome.tif",0,45,575442,0.548784,2.2364
"y0_r336_c0.ome.tif",0,44,691066,0.659052,2.5013
"y0_r362_c1.ome.tif",0,155,1.92046e+06,1.83149,6.76679
"y0_r174_c0.ome.tif",0,50,899836,0.85815,2.37832
"y1_r1063_c1.ome.tif",0,56813,1.98324e+08,189.136,1288.67
"y2_r1612_c0.ome.tif",0,10,262307,0.250155,0.808282
"y9_r2395_c0.ome.tif",0,65535,2.76755e+09,2639.34,7379.85
"y0_r281_c1.ome.tif",0,65,357105,0.340562,1.56846
"y1_r1118_c0.ome.tif",0,570,2.86415e+07,27.3147,60.1187
"y1_r920_c0.ome.tif",0,20886,3.83962e+08,366.175,1172.78
"y0_r66_c0.ome.tif",0,53,1.36641e+06,1.30311,3.57138
"y0_r92_c1.ome.tif",0,20,1.22702e+06,1.17017,2.94615
"y1_r1144_c1.ome.tif",0,23012,5.32066e+08,507.418,1717.84
"y4_r2014_c1.ome.tif",0,3,40974,0.0390759,0.238819
"y0_r255_c0.ome.tif",0,30,995901,0.949765,2.20136
"y9_r2476_c0.ome.tif",0,65535,2.55553e+09,2437.15,7024.37
"y4_r1679_c1.ome.tif",0,66,1.58135e+06,1.5081,4.94485
"y1_r1226_c0.ome.tif",0,1676,6.46162e+07,61.6228,146.597
"y4_r1949_c1.ome.tif",0,3,80150,0.076437,0.337913
"y1_r899_c1.ome.tif",0,15880,6.18817e+07,59.015,392.94
"y8_r1468_c1.ome.tif",0,25561,1.13618e+09,1083.54,2501.67
"y1_r1090_c1.ome.tif",0,20227,3.31379e+08,316.027,905.599
"y4_r1787_c1.ome.tif",0,65465,4.90582e+08,467.856,2294.84
"y1_r1064_c0.ome.tif",0,19869,6.17314e+08,588.716,1597.22
"y4_r2122_c1.ome.tif",0,3,22503,0.0214605,0.180535
"y1_r1252_c1.ome.tif",0,20174,6.78554e+08,647.119,1585.19
"y0_r363_c0.ome.tif",0,107,845916,0.806728,3.0701
"y0_r282_c0.ome.tif",0,119,178827,0.170543,1.426
"y4_r2041_c1.ome.tif",0,3,39776,0.0379333,0.24376
"y1_r1171_c1.ome.tif",0,16083,5.01409e+08,478.181,1162.38
"y8_r1549_c1.ome.tif",0,13248,3.69107e+08,352.008,929.672
"y4_r1868_c1.ome.tif",0,53769,4.42966e+08,422.445,2277.82
"y6_r489_c1.ome.tif",0,33,147174,0.140356,0.633222
"y8_r1387_c1.ome.tif",0,35464,2.00958e+09,1916.48,4008.19
"y4_r2015_c0.ome.tif",0,6832,9.90215e+07,94.4342,383.661
"y1_r1145_c0.ome.tif",0,1054,5.50102e+07,52.4618,114.532
"y4_r2203_c1.ome.tif",0,3,49862,0.0475521,0.279616
"y0_r93_c0.ome.tif",0,29,797228,0.760296,2.16421
"y6_r778_c0.ome.tif",0,28,202082,0.19272,1.26393
"y9_r2295_c1.ome.tif",0,62334,9.6074e+08,916.233,2501.81
"y1_r901_c1.ome.tif",0,17847,2.59151e+07,24.7146,219.989
"y0_r47_c1.ome.tif",0,28,1.03538e+06,0.987411,3.24762
"y5_r430_c0.ome.tif",0,103,911448,0.869225,3.07126
"y0_r236_c1.ome.tif",0,30,1.97793e+06,1.8863,4.281
"y9_r2457_c1.ome.tif",0,64545,1.02538e+09,977.881,3436.7
"y4_r1995_c0.ome.tif",0,6924,8.31827e+07,79.3292,332.602
"y0_r155_c1.ome.tif",0,26,1.50966e+06,1.43972,3.92873
"y9_r2376_c1.ome.tif",0,53906,7.48443e+08,713.771,2452.68
"y1_r1018_c1.ome.tif",0,64988,1.25894e+08,120.062,804.192
"y0_r129_c0.ome.tif",0,68,1.22333e+06,1.16665,4.82335
"y0_r317_c1.ome.tif",0,163,370928,0.353745,1.36596
"y1_r820_c1.ome.tif",0,24926,3.29495e+07,31.4231,273.204
"y6_r697_c0.ome.tif",0,25,136253,0.129941,0.984256
"y9_r2538_c1.ome.tif",0,65087,1.12795e+09,1075.69,3265.27
"y4_r1985_c1.ome.tif",0,65531,1.30051e+09,1240.26,4260.55
"y4_r1797_c0.ome.tif",0,8007,1.02599e+08,97.8461,423.053
"y5_r420_c1.ome.tif",0,27,125450,0.119638,0.452891
"y4_r2132_c0.ome.tif",0,6084,9.92062e+07,94.6104,362.157
"y6_r768_c1.ome.tif",0,17,184229,0.175694,0.738281
"y8_r1478_c0.ome.tif",0,40303,1.51113e+09,1441.12,4146.92
"y4_r1959_c0.ome.tif",0,2835,3.05333e+07,29.1188,70.1634
"y8_r1397_c0.ome.tif",0,32042,2.24519e+09,2141.18,4619.42
"y6_r687_c1.ome.tif",0,14,92895,0.0885916,0.47498
"y4_r1878_c0.ome.tif",0,11548,1.09305e+08,104.241,442.88
"y8_r1585_c1.ome.tif",0,18055,8.86234e+08,845.178,1790.59
"y6_r499_c0.ome.tif",0,48,527417,0.502984,2.25148
"y4_r2213_c0.ome.tif",0,10834,1.23165e+08,117.459,535.979
"y0_r119_c1.ome.tif",0,54,1.31061e+06,1.24989,4.38767
"y8_r1559_c0.ome.tif",0,29246,2.20819e+09,2105.89,4631.33
"y4_r2051_c0.ome.tif",0,10087,1.13898e+08,108.621,486.683
"y1_r1181_c0.ome.tif",0,1122,2.13899e+07,20.399,52.298
"y0_r246_c0.ome.tif",0,33,834679,0.796012,2.48421
"y4_r2005_c1.ome.tif",0,3,59410,0.0566578,0.304731
"y1_r1135_c1.ome.tif",0,23139,6.3894e+08,609.34,1639.72
"y0_r83_c1.ome.tif",0,54,1.72794e+06,1.64789,5.03003
"y9_r2467_c0.ome.tif",0,65535,2.98334e+09,2845.14,7625.48
"y0_r57_c0.ome.tif",0,17,523737,0.499475,1.54592
"y9_r2493_c1.ome.tif",0,65535,2.31791e+09,2210.53,7746.32
"y1_r911_c0.ome.tif",0,21098,6.97936e+08,665.603,1725.22
"y1_r1109_c0.ome.tif",0,1564,7.04042e+07,67.1427,158.938
"y0_r272_c1.ome.tif",0,12,30289,0.0288858,0.228006
"y1_r830_c0.ome.tif",0,13353,4.06896e+08,388.046,873.921
"y6_r501_c0.ome.tif",0,26,127513,0.121606,1.03331
"y0_r327_c0.ome.tif",0,28,183480,0.17498,1.01366
"y1_r1216_c1.ome.tif",0,23328,6.76012e+08,644.695,1671.93
"y1_r1028_c0.ome.tif",0,53306,2.71074e+08,258.516,1213.25
"y0_r191_c1.ome.tif",0,39,549678,0.524214,2.79854
"y9_r2548_c0.ome.tif",0,65535,3.59743e+09,3430.78,8673.72
"y9_r2574_c1.ome.tif",0,46067,9.22465e+08,879.731,2707.37
"y9_r2386_c0.ome.tif",0,65535,2.55397e+09,2435.66,6934.06
"y0_r353_c1.ome.tif",0,396,3.25622e+06,3.10538,13.9743
"y1_r1054_c1.ome.tif",0,56309,6.33467e+06,6.04122,139.639
"y0_r165_c0.ome.tif",0,61,955411,0.911151,3.06877
"y2_r1603_c0.ome.tif",0,26,1.82028e+06,1.73596,3.49709
"y4_r2140_c1.ome.tif",0,3,31918,0.0304394,0.22139
"y0_r381_c0.ome.tif",0,4309,1.32431e+07,12.6296,50.4975
"y1_r1082_c0.ome.tif",0,1361,5.33652e+07,50.893,117.529
"y8_r1486_c1.ome.tif",0,15439,1.90676e+08,181.842,690.995
"y4_r1779_c0.ome.tif",0,6891,1.6429e+08,156.679,475.347
"y4_r1967_c1.ome.tif",0,65528,1.63586e+09,1560.07,5774
"y8_r1298_c0.ome.tif",0,33388,2.37678e+09,2266.67,4995.41
"y6_r588_c1.ome.tif",0,13,120287,0.114715,0.55438
"y5_r402_c1.ome.tif",0,20,125280,0.119476,0.613878
"y4_r2114_c0.ome.tif",0,7390,9.29653e+07,88.6586,356.577
"y1_r1244_c0.ome.tif",0,1700,9.23168e+07,88.0402,201.482
"y4_r1698_c0.ome.tif",0,9354,1.63537e+08,155.961,529.004
"y4_r1886_c1.ome.tif",0,3,45088,0.0429993,0.259452
"y4_r2221_c1.ome.tif",0,3,91033,0.0868158,0.37949
"y1_r1163_c0.ome.tif",0,1169,6.20831e+07,59.207,135.808
"y4_r2033_c0.ome.tif",0,9685,1.2297e+08,117.273,510.558
"y8_r1567_c1.ome.tif",0,29435,1.20429e+09,1148.5,2669.91
"y8_r1379_c0.ome.tif",0,28199,2.17749e+09,2076.62,4369.42
"y6_r669_c1.ome.tif",0,5,5330,0.00508308,0.0919469
"y1_r998_c1.ome.tif",0,37731,1.94208e+08,185.211,978.41
"y0_r254_c1.ome.tif",0,23,1.71406e+06,1.63465,4.30424
"y9_r2287_c0.ome.tif",0,65535,3.34665e+09,3191.62,8466.89
"y0_r39_c0.ome.tif",0,52,1.10828e+06,1.05694,3.18723
"y9_r2475_c1.ome.tif",0,52741,9.38661e+08,895.177,2918.58
"y0_r65_c1.ome.tif",0,28,1.88529e+06,1.79795,4.41422
"y8_r1300_c0.ome.tif",0,34340,2.84732e+09,2715.41,5623.97
"y0_r228_c0.ome.tif",0,35,923609,0.880822,2.32796
"y1_r1117_c1.ome.tif",0,23891,2.51427e+08,239.78,989.784
"y9_r2449_c0.ome.tif",0,65535,1.66342e+09,1586.36,5923.49
"y6_r796_c0.ome.tif",0,39,424343,0.404685,2.07191
"y0_r335_c1.ome.tif",0,40,147370,0.140543,0.913906
"y4_r1700_c0.ome.tif",0,7724,1.23871e+08,118.133,385.261
"y1_r1036_c1.ome.tif",0,44002,8.00106e+07,76.3041,753.329
"y0_r147_c0.ome.tif",0,38,1.47852e+06,1.41003,3.35718
"y9_r2368_c0.ome.tif",0,65535,3.28901e+09,3136.64,8119.09
"y9_r2556_c1.ome.tif",0,64858,1.34089e+09,1278.77,4546.82
"y1_r812_c0.ome.tif",0,16230,5.10123e+08,486.491,1244.16
"y9_r2394_c1.ome.tif",0,65178,6.21744e+08,592.941,2225.62
"y0_r309_c0.ome.tif",0,42,472419,0.450534,2.30284
"y2_r1611_c1.ome.tif",0,44,2.29885e+06,2.19236,4.36695
"y0_r173_c1.ome.tif",0,30,282021,0.268956,1.51424
"y6_r598_c0.ome.tif",0,26,335373,0.319837,1.58926
"y4_r1977_c0.ome.tif",0,8070,1.03663e+08,98.8603,389.375
"y9_r2439_c1.ome.tif",0,65510,3.35957e+09,3203.94,7699.52
"y6_r786_c1.ome.tif",0,16,146734,0.139936,0.652059
"y8_r1496_c0.ome.tif",0,38416,2.82759e+09,2696.6,5582.27
"y0_r218_c1.ome.tif",0,19,668435,0.637469,2.27362
"y5_r412_c0.ome.tif",0,72,874505,0.833993,3.32786
"y4_r2150_c0.ome.tif",0,7113,1.39645e+08,133.176,431.185
"y0_r29_c1.ome.tif",0,25,1.87699e+06,1.79004,4.40189
"y6_r679_c0.ome.tif",0,25,166468,0.158756,1.11074
"y8_r1577_c0.ome.tif",0,26521,2.02598e+09,1932.12,4190.77
"y1_r802_c1.ome.tif",0,64685,8.03293e+08,766.079,3187.32
"y0_r137_c1.ome.tif",0,17,717972,0.684711,2.2678
"y4_r2231_c0.ome.tif",0,13258,1.23653e+08,117.925,531.198
"y4_r1896_c0.ome.tif",0,7838,1.64781e+08,157.148,506.865
"y9_r2358_c1.ome.tif",0,65038,6.21062e+08,592.291,2078.52
"y1_r1127_c0.ome.tif",0,1180,5.07591e+07,48.4076,103.767
"y6_r600_c0.ome.tif",0,40,421679,0.402144,1.83222
"y0_r75_c0.ome.tif",0,30,1.27546e+06,1.21638,2.73004
"y8_r1369_c1.ome.tif",0,25536,1.31906e+09,1257.96,2581.43
"y0_r290_c1.ome.tif",0,20,135111,0.128852,0.616812
"y9_r2485_c0.ome.tif",0,65535,2.48693e+09,2371.72,6865.7
"y4_r1688_c1.ome.tif",0,143,1.39276e+06,1.32824,5.08468
"y0_r264_c0.ome.tif",0,32,1.18413e+06,1.12928,2.63778
"y1_r1153_c1.ome.tif",0,24964,5.58993e+08,533.097,1592.65
"y4_r2023_c1.ome.tif",0,3,83137,0.0792856,0.354191
"y1_r1208_c0.ome.tif",0,1125,3.96308e+07,37.7949,87.7214
"y1_r1072_c1.ome.tif",0,17781,2.31706e+08,220.972,748.45
"y0_r183_c0.ome.tif",0,53,985169,0.93953,3.47793
"y2_r1621_c0.ome.tif",0,12,1.40996e+06,1.34464,2.52147
"y0_r371_c1.ome.tif",0,292,251372,0.239727,1.17743
"y9_r2566_c0.ome.tif",0,65535,3.03687e+09,2896.19,7968
"y8_r1288_c1.ome.tif",0,21935,1.13317e+09,1080.68,2211.42
"y4_r1769_c1.ome.tif",0,65474,1.01672e+09,969.623,3660.32
"y0_r345_c0.ome.tif",0,39,425582,0.405867,2.02803
"y1_r1234_c1.ome.tif",0,16484,3.9448e+08,376.206,1039.62
"y4_r2104_c1.ome.tif",0,3,34684,0.0330772,0.235096
"y1_r1046_c0.ome.tif",0,16682,2.58054e+08,246.099,978.201
"y1_r1015_c0.ome.tif",0,21990,5.42543e+08,517.409,1508.2
"y0_r314_c0.ome.tif",0,85,992147,0.946185,3.24064
"y1_r1203_c1.ome.tif",0,21624,5.73416e+08,546.853,1707.69
"y9_r2535_c0.ome.tif",0,65535,2.4974e+09,2381.7,7010.3
"y8_r1257_c1.ome.tif",0,30622,1.48999e+09,1420.97,3003.43
"y4_r2279_c0.ome.tif",0,6641,1.53264e+08,146.164,441.913
"y4_r1738_c1.ome.tif",0,65502,5.40656e+08,515.61,3226.18
"y9_r2373_c0.ome.tif",0,65535,3.15156e+09,3005.56,7785.89
"y9_r2561_c1.ome.tif",0,65501,1.39917e+09,1334.35,4608.72
"y8_r1419_c1.ome.tif",0,24921,3.60887e+08,344.169,1290.8
"y0_r152_c0.ome.tif",0,82,1.6029e+06,1.52865,5.30404
"y1_r1041_c1.ome.tif",0,10133,1.42824e+06,1.36208,20.7653
"y0_r340_c1.ome.tif",0,11,146815,0.140014,0.547399
"y9_r2292_c0.ome.tif",0,65125,2.28385e+09,2178.05,6419.45
"y0_r44_c0.ome.tif",0,34,1.35267e+06,1.29,3.13694
"y9_r2480_c1.ome.tif",0,31506,2.07632e+08,198.014,633.961
"y8_r1338_c1.ome.tif",0,20863,1.04867e+09,1000.09,2086.78
"y4_r1819_c1.ome.tif",0,65452,5.81317e+08,554.387,2772.41
"y4_r2198_c0.ome.tif",0,3403,1.1762e+08,112.171,290.941
"y9_r2454_c0.ome.tif",0,65535,2.49733e+09,2381.64,6773.86
"y1_r1122_c1.ome.tif",0,13354,3.02747e+08,288.722,769.546
"y0_r233_c0.ome.tif",0,43,974738,0.929583,2.96566
"y0_r70_c1.ome.tif",0,25,1.43546e+06,1.36897,3.61669
"y1_r896_c0.ome.tif",0,25025,5.44315e+08,519.099,1512.27
"y9_r2408_c1.ome.tif",0,44056,6.62808e+08,632.103,2036.61
"y4_r1946_c0.ome.tif",0,13217,1.23017e+08,117.318,502.361
"y6_r567_c0.ome.tif",0,28,127026,0.121141,0.814437
"y8_r1465_c0.ome.tif",0,39751,2.53848e+09,2420.88,5449.78
"y6_r755_c1.ome.tif",0,18,153768,0.146645,0.633047
"y6_r729_c0.ome.tif",0,29,252891,0.241176,1.42771
"y4_r1972_c1.ome.tif",0,3,44721,0.0426493,0.264278
"y6_r593_c1.ome.tif",0,14,25990,0.024786,0.192172
"y8_r1491_c1.ome.tif",0,19219,7.11142e+08,678.198,1593.42
"y2_r1669_c0.ome.tif",0,27,1.15275e+06,1.09934,2.58898
"y4_r1784_c0.ome.tif",0,6997,9.15085e+07,87.2693,339.776
"y6_r648_c0.ome.tif",0,49,433926,0.413824,2.02709
"y1_r977_c0.ome.tif",0,24594,2.64442e+08,252.192,805.309
"y8_r1546_c0.ome.tif",0,31163,2.1854e+09,2084.16,4492.21
"y4_r1891_c1.ome.tif",0,3,76022,0.0725002,0.331914
"y0_r106_c1.ome.tif",0,26,2.38708e+06,2.2765,4.73626
"y4_r2200_c0.ome.tif",0,7805,9.83529e+07,93.7967,336.424
"y6_r674_c1.ome.tif",0,15,74418,0.0709705,0.438017
"y8_r1384_c0.ome.tif",0,41940,2.39654e+09,2285.52,5469.84
"y8_r1572_c1.ome.tif",0,32065,9.15347e+08,872.943,2008.28
"y9_r2327_c1.ome.tif",0,42547,4.15065e+08,395.836,1457.38
"y4_r1865_c0.ome.tif",0,7141,9.66461e+07,92.1689,390.824
"y6_r486_c0.ome.tif",0,36,275149,0.262403,1.61507
"y8_r1293_c1.ome.tif",0,23610,5.34254e+08,509.504,1266.04
"y9_r2571_c0.ome.tif",0,65535,1.99485e+09,1902.44,5909.3
"y4_r1774_c1.ome.tif",0,65457,1.20885e+09,1152.85,4265.13
"y2_r1659_c1.ome.tif",0,55,166495,0.158782,0.625444
"y0_r350_c0.ome.tif",0,42,755122,0.72014,2.52249
"y6_r719_c1.ome.tif",0,14,110795,0.105662,0.564511
"y8_r1429_c0.ome.tif",0,53853,1.73356e+09,1653.25,5247.75
"y7_r1_c0.ome.tif",0,37,611730,0.583391,1.73389
"y1_r1051_c0.ome.tif",0,18583,5.45293e+08,520.032,1471.65
"y4_r1748_c0.ome.tif",0,8161,1.40822e+08,134.298,423.328
"y8_r1455_c1.ome.tif",0,27563,1.23348e+09,1176.34,2606.03
"y8_r1267_c0.ome.tif",0,33359,2.66434e+08,254.091,1593.51
"y6_r557_c1.ome.tif",0,4,3146,0.00300026,0.0565274
"y1_r886_c1.ome.tif",0,63087,3.13678e+08,299.146,1242.6
"y4_r1936_c1.ome.tif",0,3,31869,0.0303926,0.216886
"y1_r1213_c0.ome.tif",0,3519,9.42766e+07,89.9092,209.251
"y8_r1374_c1.ome.tif",0,16953,9.63899e+08,919.245,1853.71
"y4_r1855_c1.ome.tif",0,3,38998,0.0371914,0.240801
"y6_r476_c1.ome.tif",0,19,361066,0.344339,1.22295
"y0_r80_c0.ome.tif",0,30,1.57181e+06,1.499,3.25094
"y1_r1132_c0.ome.tif",0,2525,6.82577e+07,65.0957,151.582
"y4_r2002_c0.ome.tif",0,9493,1.87254e+08,178.58,564.054
"y4_r1829_c0.ome.tif",0,7653,9.62211e+07,91.7636,374.186
"y8_r1536_c1.ome.tif",0,29945,2.93002e+08,279.428,970.928
"y1_r967_c1.ome.tif",0,13798,8.14329e+07,77.6605,517.253
"y6_r638_c1.ome.tif",0,19,192988,0.184048,0.822629
"y8_r1348_c0.ome.tif",0,34013,2.08701e+09,1990.33,4301.64
"y4_r1693_c1.ome.tif",0,65,667474,0.636553,2.76507
"y9_r2490_c0.ome.tif",0,65535,2.69081e+09,2566.15,7068.65
"y0_r223_c1.ome.tif",0,26,1.75954e+06,1.67802,4.30967
"y6_r791_c1.ome.tif",0,15,144975,0.138259,0.636731
"y9_r2444_c1.ome.tif",0,65419,1.56091e+09,1488.6,4982.96
"y4_r1982_c0.ome.tif",0,8477,1.66089e+08,158.394,538.211
"y4_r2188_c1.ome.tif",0,3,79078,0.0754147,0.353052
"y0_r34_c1.ome.tif",0,25,212083,0.202258,1.52487
"y9_r2418_c0.ome.tif",0,65535,3.37152e+09,3215.33,7863.12
"y6_r765_c0.ome.tif",0,31,246452,0.235035,1.65442
"y0_r304_c1.ome.tif",0,3,2115,0.00201702,0.047549
"y0_r116_c0.ome.tif",0,48,448071,0.427314,1.27727
"y1_r1005_c1.ome.tif",0,65031,6.17281e+07,58.8685,873.827
"y9_r2337_c0.ome.tif",0,65535,2.61082e+09,2489.88,6874.78
"y8_r1582_c0.ome.tif",0,35164,2.45019e+09,2336.68,5550.3
"y4_r2269_c1.ome.tif",0,3,39993,0.0381403,0.205426
"y6_r684_c0.ome.tif",0,40,338275,0.322604,1.84467
"y9_r2525_c1.ome.tif",0,31453,4.92141e+08,469.342,1498.01
"y0_r7_c1.ome.tif",0,27,1.6013e+06,1.52712,4.11316
"y9_r2363_c1.ome.tif",0,39243,6.91947e+08,659.892,2205.29
"y0_r142_c1.ome.tif",0,26,1.23246e+06,1.17537,3.32356
"y9_r2391_c0.ome.tif",0,65535,2.72317e+09,2597.02,7454.56
"y4_r1918_c1.ome.tif",0,3,104593,0.0997477,0.401147
"y1_r868_c1.ome.tif",0,21514,6.10934e+06,5.82632,110.774
"y6_r539_c1.ome.tif",0,13,95611,0.0911818,0.422865
